artist,track,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Drake,In My Feelings,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,audio_features,2G7V7zsVDxg1yRsu7Ew9RJ,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/tracks/2G7V7zsVDxg1yRsu7Ew9RJ,https://api.spotify.com/v1/audio-analysis/2G7V7zsVDxg1yRsu7Ew9RJ,217925,4
Lil Baby,Yes Indeed,"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,audio_features,6vN77lE9LK6HP2DewaN6HZ,spotify:track:6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/tracks/6vN77lE9LK6HP2DewaN6HZ,https://api.spotify.com/v1/audio-analysis/6vN77lE9LK6HP2DewaN6HZ,142273,4
lovelytheband,broken,"['indie poptimism', 'modern rock']",0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,audio_features,6XcfKZvJio9Z0fQy11GnNX,spotify:track:6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/tracks/6XcfKZvJio9Z0fQy11GnNX,https://api.spotify.com/v1/audio-analysis/6XcfKZvJio9Z0fQy11GnNX,204878,4
Bazzi,Beautiful,"['dance pop', 'pop', 'post-teen pop']",0.666,0.677,2,-5.743,1,0.0326,0.214,0,0.0979,0.178,100.014,audio_features,5TVirkSwFEXF1nLJEebe2I,spotify:track:5TVirkSwFEXF1nLJEebe2I,https://api.spotify.com/v1/tracks/5TVirkSwFEXF1nLJEebe2I,https://api.spotify.com/v1/audio-analysis/5TVirkSwFEXF1nLJEebe2I,178242,4
Drake,Nonstop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,audio_features,0TlLq3lA83rQOYtrqBqSct,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
Lil Wayne,Uproar,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",0.743,0.87,1,-2.188,1,0.212,0.0595,0,0.299,0.884,99.075,audio_features,3wScL5W8H40zzCKN0atfBk,spotify:track:3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/tracks/3wScL5W8H40zzCKN0atfBk,https://api.spotify.com/v1/audio-analysis/3wScL5W8H40zzCKN0atfBk,194184,4
Luke Combs,She Got the Best of Me,"['contemporary country', 'country road']",0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4
Dan,Tequila,['contemporary country'],0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,audio_features,42fw0rxRO2xbesF6mJfd4Y,spotify:track:42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/tracks/42fw0rxRO2xbesF6mJfd4Y,https://api.spotify.com/v1/audio-analysis/42fw0rxRO2xbesF6mJfd4Y,196747,4
Dan,Speechless,['contemporary country'],0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929,audio_features,3GJ4hzg4lrGwU51Y3VARbF,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,213387,4
Cardi B,Ring (feat. Kehlani),"['pop', 'rap']",0.767,0.543,1,-7.881,0,0.103,0.049,0,0.115,0.485,106.029,audio_features,5DfWF0jqMgZDCiu9zJENTA,spotify:track:5DfWF0jqMgZDCiu9zJENTA,https://api.spotify.com/v1/tracks/5DfWF0jqMgZDCiu9zJENTA,https://api.spotify.com/v1/audio-analysis/5DfWF0jqMgZDCiu9zJENTA,177140,4
Queen,Bohemian Rhapsody - 2011 Remaster,"['glam rock', 'rock']",0.39,0.397,0,-9.963,0,0.0513,0.287,0,0.207,0.246,144.031,audio_features,6AWe04n4zsYkGKb3Pf7LMk,spotify:track:6AWe04n4zsYkGKb3Pf7LMk,https://api.spotify.com/v1/tracks/6AWe04n4zsYkGKb3Pf7LMk,https://api.spotify.com/v1/audio-analysis/6AWe04n4zsYkGKb3Pf7LMk,354947,4
Lauv,I Like Me Better,"['dance pop', 'pop', 'post-teen pop']",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,2P91MQbaiQOfbiz9VqhqKQ,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437,4
6ix9ine,"FEFE (feat. Nicki Minaj, Murda Beatz)",['emo rap'],0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,audio_features,4QIyEq7TcTdAcxjI2AFlAK,spotify:track:4QIyEq7TcTdAcxjI2AFlAK,https://api.spotify.com/v1/tracks/4QIyEq7TcTdAcxjI2AFlAK,https://api.spotify.com/v1/audio-analysis/4QIyEq7TcTdAcxjI2AFlAK,179405,4
Ella Mai,Boo'd Up,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b', 'urban contemporary']",0.397,0.843,10,-3.726,0,0.0987,0.158,0,0.0844,0.22,81.201,audio_features,4squZv12LD9M8ooJfoVgZS,spotify:track:4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/tracks/4squZv12LD9M8ooJfoVgZS,https://api.spotify.com/v1/audio-analysis/4squZv12LD9M8ooJfoVgZS,239341,4
Juice WRLD,Armed And Dangerous,['chicago rap'],0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,audio_features,5wujBwqG7INdStqGd4tRMX,spotify:track:5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX,https://api.spotify.com/v1/audio-analysis/5wujBwqG7INdStqGd4tRMX,169999,4
XXXTENTACION,SAD!,"['emo rap', 'miami hip hop']",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
Jimmie Allen,Best Shot,"['contemporary country', 'country pop']",0.629,0.464,4,-8.72,1,0.0334,0.75,0,0.0853,0.523,156.051,audio_features,3VamXAvVMczcS2PTYtPfBQ,spotify:track:3VamXAvVMczcS2PTYtPfBQ,https://api.spotify.com/v1/tracks/3VamXAvVMczcS2PTYtPfBQ,https://api.spotify.com/v1/audio-analysis/3VamXAvVMczcS2PTYtPfBQ,195053,4
Bebe Rexha,I'm a Mess,"['dance pop', 'pop', 'post-teen pop']",0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,audio_features,04ZTP5KsCypmtCmQg5tH9R,spotify:track:04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/tracks/04ZTP5KsCypmtCmQg5tH9R,https://api.spotify.com/v1/audio-analysis/04ZTP5KsCypmtCmQg5tH9R,195519,4
Post Malone,Psycho (feat. Ty Dolla $ign),"['pop', 'rap']",0.739,0.559,8,-8.011,1,0.117,0.58,0,0.112,0.439,140.124,audio_features,3swc6WTsr7rl9DqQKQA55C,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","['cali rap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.745,0.346,1,-7.709,1,0.331,0.00552,0,0.0881,0.112,203.911,audio_features,0ZNrc4kNeQYD9koZ3KvCsy,spotify:track:0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/tracks/0ZNrc4kNeQYD9koZ3KvCsy,https://api.spotify.com/v1/audio-analysis/0ZNrc4kNeQYD9koZ3KvCsy,237240,4
NF,Lie,"['hip hop', 'rap']",0.753,0.66,5,-6.542,1,0.133,0.161,0,0.236,0.182,95.003,audio_features,07FkzikE6FuHIa8Ma7zJGc,spotify:track:07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/tracks/07FkzikE6FuHIa8Ma7zJGc,https://api.spotify.com/v1/audio-analysis/07FkzikE6FuHIa8Ma7zJGc,209213,4
Khalid,Better,['pop'],0.692,0.552,0,-9.543,0,0.0497,0.0503,0.165,0.136,0.15,98.028,audio_features,339Y993TrFyWyO438be0RY,spotify:track:339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/tracks/339Y993TrFyWyO438be0RY,https://api.spotify.com/v1/audio-analysis/339Y993TrFyWyO438be0RY,229400,4
Trippie Redd,Topanga,"['rap', 'trap music']",0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,audio_features,5aXgz1oKK8Q9z9xvTmSnrO,spotify:track:5aXgz1oKK8Q9z9xvTmSnrO,https://api.spotify.com/v1/tracks/5aXgz1oKK8Q9z9xvTmSnrO,https://api.spotify.com/v1/audio-analysis/5aXgz1oKK8Q9z9xvTmSnrO,215364,4
Shawn Mendes,Lost In Japan,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,audio_features,79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,201200,4
Mitchell Tenpenny,Drunk Me,"['contemporary country', 'country pop', 'heartland rock']",0.499,0.797,2,-3.77,1,0.0554,0.199,0,0.0933,0.408,176.024,audio_features,1G4cdOtF36ZCs6i2dZoC87,spotify:track:1G4cdOtF36ZCs6i2dZoC87,https://api.spotify.com/v1/tracks/1G4cdOtF36ZCs6i2dZoC87,https://api.spotify.com/v1/audio-analysis/1G4cdOtF36ZCs6i2dZoC87,211768,4
Trippie Redd,1400 / 999 Freestyle,"['rap', 'trap music']",0.825,0.572,6,-6.067,0,0.0864,0.0079,0,0.113,0.568,141.991,audio_features,75lcPkAkUsKWHGBlGM476R,spotify:track:75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,175954,4
Metro Boomin,10 Freaky Girls (with 21 Savage),"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,audio_features,0AluA5RNsa4Cx6XRhf2hWZ,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/tracks/0AluA5RNsa4Cx6XRhf2hWZ,https://api.spotify.com/v1/audio-analysis/0AluA5RNsa4Cx6XRhf2hWZ,208293,4
Meek Mill,Dangerous (feat. Jeremih and PnB Rock),"['hip hop', 'philly rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.734,0.493,0,-7.528,1,0.308,0.0467,0,0.0477,0.562,86.043,audio_features,3lb5fWSG2p7x8ik8HN9oFR,spotify:track:3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/tracks/3lb5fWSG2p7x8ik8HN9oFR,https://api.spotify.com/v1/audio-analysis/3lb5fWSG2p7x8ik8HN9oFR,233750,4
Lil Baby,Close Friends (Lil Baby & Gunna),"['atl hip hop', 'atl trap', 'rap', 'trap music']",0.665,0.585,10,-5.077,0,0.366,0.044,0,0.0789,0.658,158.953,audio_features,5nzhL67GpF9szXWg5y509A,spotify:track:5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/tracks/5nzhL67GpF9szXWg5y509A,https://api.spotify.com/v1/audio-analysis/5nzhL67GpF9szXWg5y509A,203881,4
Billie Eilish,when the party's over,['electropop'],0.454,0.111,4,-14.038,1,0.0635,0.978,5.89e-05,0.0898,0.187,124.155,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,3
Yella Beezy,"That's On Me (feat. 2 Chainz, T.I., Rich The Kid, Jeezy, Boosie Badazz & Trapboy Freddy) - Remix","['rap', 'southern hip hop', 'trap music']",0.827,0.623,4,-6.199,0,0.35,0.0193,0,0.0589,0.357,131.904,audio_features,79BfaYJzuQbcRupNKVGXVR,spotify:track:79BfaYJzuQbcRupNKVGXVR,https://api.spotify.com/v1/tracks/79BfaYJzuQbcRupNKVGXVR,https://api.spotify.com/v1/audio-analysis/79BfaYJzuQbcRupNKVGXVR,352977,4
Metro Boomin,Don't Come Out The House (with 21 Savage),"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.87,0.35,1,-6.082,1,0.277,0.00661,0.000483,0.108,0.175,74.963,audio_features,2Grb4G6t9VIqo6moKUloom,spotify:track:2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/tracks/2Grb4G6t9VIqo6moKUloom,https://api.spotify.com/v1/audio-analysis/2Grb4G6t9VIqo6moKUloom,168347,4
Lauren Daigle,You Say,"['ccm', 'christian music', 'worship']",0.486,0.632,5,-6.89,1,0.0344,0.682,0,0.0869,0.0791,147.892,audio_features,6Up545NUflOiXo8cEraH49,spotify:track:6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/tracks/6Up545NUflOiXo8cEraH49,https://api.spotify.com/v1/audio-analysis/6Up545NUflOiXo8cEraH49,274693,4
Future,Fine China,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,audio_features,5274I4mUMnYczyeXkGDWZN,spotify:track:5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,141587,4
Metro Boomin,Space Cadet (feat. Gunna),"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-05,0.238,0.638,109.004,audio_features,1fewSx2d5KIZ04wsooEBOz,spotify:track:1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/tracks/1fewSx2d5KIZ04wsooEBOz,https://api.spotify.com/v1/audio-analysis/1fewSx2d5KIZ04wsooEBOz,203267,4
Chris Young,Hangin' On,"['contemporary country', 'country', 'country road', 'modern country rock']",0.434,0.831,8,-4.774,1,0.0453,0.0651,0,0.119,0.596,156.034,audio_features,6CyJlVAEFlNdpggOLanytL,spotify:track:6CyJlVAEFlNdpggOLanytL,https://api.spotify.com/v1/tracks/6CyJlVAEFlNdpggOLanytL,https://api.spotify.com/v1/audio-analysis/6CyJlVAEFlNdpggOLanytL,185440,4
Maren Morris,Rich,['contemporary country'],0.565,0.855,5,-4.189,1,0.0557,0.0445,0,0.32,0.852,74.98,audio_features,4H0vNUFcHPz5lytcLjwqkr,spotify:track:4H0vNUFcHPz5lytcLjwqkr,https://api.spotify.com/v1/tracks/4H0vNUFcHPz5lytcLjwqkr,https://api.spotify.com/v1/audio-analysis/4H0vNUFcHPz5lytcLjwqkr,208893,4
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)","['atl hip hop', 'atl trap', 'rap', 'trap music']",0.757,0.69,1,-5.327,0,0.282,0.0716,0,0.192,0.914,132.064,audio_features,6wWaVoUOzLQJHd3bWAUpdZ,spotify:track:6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/tracks/6wWaVoUOzLQJHd3bWAUpdZ,https://api.spotify.com/v1/audio-analysis/6wWaVoUOzLQJHd3bWAUpdZ,194732,4
Lil Peep,Falling Down - Bonus Track,"['emo rap', 'lgbtq+ hip hop']",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
Trippie Redd,Love Scars 3,"['rap', 'trap music']",0.544,0.524,8,-7.914,1,0.0621,0.136,0,0.106,0.117,81.982,audio_features,0AcicReEGm1qcENjqzh1Tg,spotify:track:0AcicReEGm1qcENjqzh1Tg,https://api.spotify.com/v1/tracks/0AcicReEGm1qcENjqzh1Tg,https://api.spotify.com/v1/audio-analysis/0AcicReEGm1qcENjqzh1Tg,129429,4
Dierks Bentley,Burning Man,"['contemporary country', 'country', 'country road', 'modern country rock']",0.609,0.807,5,-7.221,1,0.0972,0.00403,5.42e-06,0.0926,0.492,119.073,audio_features,4a1oIihVt6xSnDRpgX387M,spotify:track:4a1oIihVt6xSnDRpgX387M,https://api.spotify.com/v1/tracks/4a1oIihVt6xSnDRpgX387M,https://api.spotify.com/v1/audio-analysis/4a1oIihVt6xSnDRpgX387M,238493,4
Russell Dickerson,Blue Tacoma,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.455,0.897,9,-4.879,1,0.0403,0.0183,0,0.174,0.728,160.139,audio_features,2oPCR02nduYVpj7CTfsA0d,spotify:track:2oPCR02nduYVpj7CTfsA0d,https://api.spotify.com/v1/tracks/2oPCR02nduYVpj7CTfsA0d,https://api.spotify.com/v1/audio-analysis/2oPCR02nduYVpj7CTfsA0d,212067,4
The Chainsmokers,This Feeling,"['dance pop', 'edm', 'electropop', 'pop', 'tropical house']",0.575,0.571,1,-7.906,1,0.0439,0.0558,0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4
Imagine Dragons,Bad Liar,"['modern rock', 'rock']",0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,audio_features,2RSHsoi04658QL5xgQVov3,spotify:track:2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/tracks/2RSHsoi04658QL5xgQVov3,https://api.spotify.com/v1/audio-analysis/2RSHsoi04658QL5xgQVov3,260773,4
Tory Lanez,TAlk tO Me (with Rich The Kid),"['canadian hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0.731,0.657,0,-8.56,1,0.0434,0.0591,0,0.0874,0.49,159.97,audio_features,2cRgo1TiPm7SnPvYzvbOLf,spotify:track:2cRgo1TiPm7SnPvYzvbOLf,https://api.spotify.com/v1/tracks/2cRgo1TiPm7SnPvYzvbOLf,https://api.spotify.com/v1/audio-analysis/2cRgo1TiPm7SnPvYzvbOLf,184490,4
Dean Lewis,Be Alright,"['australian pop', 'pop']",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,2H4gf1wLxvYreMj1jcaN0k,spotify:track:2H4gf1wLxvYreMj1jcaN0k,https://api.spotify.com/v1/tracks/2H4gf1wLxvYreMj1jcaN0k,https://api.spotify.com/v1/audio-analysis/2H4gf1wLxvYreMj1jcaN0k,196493,4
Camila Cabello,Consequences,"['dance pop', 'pop', 'post-teen pop', 'r&b']",0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339,audio_features,7sTtHHrD0zDpmzQzH3zegz,spotify:track:7sTtHHrD0zDpmzQzH3zegz,https://api.spotify.com/v1/tracks/7sTtHHrD0zDpmzQzH3zegz,https://api.spotify.com/v1/audio-analysis/7sTtHHrD0zDpmzQzH3zegz,178467,5
Daniel Caesar,Best Part (feat. H.E.R.),"['canadian contemporary r&b', 'pop']",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,audio_features,1RMJOxR6GRPsBHL8qeC2ux,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/tracks/1RMJOxR6GRPsBHL8qeC2ux,https://api.spotify.com/v1/audio-analysis/1RMJOxR6GRPsBHL8qeC2ux,209831,4
Lady Gaga,Always Remember Us This Way,"['dance pop', 'pop']",0.553,0.502,0,-5.972,1,0.0409,0.299,0,0.764,0.296,129.976,audio_features,74iZuPGwyL33VlTr6jTnab,spotify:track:74iZuPGwyL33VlTr6jTnab,https://api.spotify.com/v1/tracks/74iZuPGwyL33VlTr6jTnab,https://api.spotify.com/v1/audio-analysis/74iZuPGwyL33VlTr6jTnab,210200,4
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",0.855,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.49,122.078,audio_features,0dbTQYW3Ad1FTzIA9t90E8,spotify:track:0dbTQYW3Ad1FTzIA9t90E8,https://api.spotify.com/v1/tracks/0dbTQYW3Ad1FTzIA9t90E8,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,324189,4
6ix9ine,STOOPID (feat. Bobby Shmurda),['emo rap'],0.733,0.63,11,-4.296,1,0.395,0.13,0,0.162,0.832,149.989,audio_features,6k2iq1yULhXILe0i8xQqPF,spotify:track:6k2iq1yULhXILe0i8xQqPF,https://api.spotify.com/v1/tracks/6k2iq1yULhXILe0i8xQqPF,https://api.spotify.com/v1/audio-analysis/6k2iq1yULhXILe0i8xQqPF,152000,4
Trippie Redd,Negative Energy,"['rap', 'trap music']",0.659,0.672,9,-7.442,1,0.264,0.413,0,0.125,0.452,139.868,audio_features,0ZPCxNK4DIrF8KqrN3DxfA,spotify:track:0ZPCxNK4DIrF8KqrN3DxfA,https://api.spotify.com/v1/tracks/0ZPCxNK4DIrF8KqrN3DxfA,https://api.spotify.com/v1/audio-analysis/0ZPCxNK4DIrF8KqrN3DxfA,178286,4
Lil Mosey,Noticed,"['rap', 'rap conscient', 'trap music', 'vapor trap']",0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,audio_features,6JQvHMSaR8flFsN53ypOfP,spotify:track:6JQvHMSaR8flFsN53ypOfP,https://api.spotify.com/v1/tracks/6JQvHMSaR8flFsN53ypOfP,https://api.spotify.com/v1/audio-analysis/6JQvHMSaR8flFsN53ypOfP,165000,4
Thomas Rhett,Sixteen,"['contemporary country', 'country', 'country road', 'modern country rock']",0.707,0.52,1,-7.058,1,0.0279,0.0143,5.89e-06,0.16,0.432,106.975,audio_features,2KeeXSFbK0Pk3mtrngbcep,spotify:track:2KeeXSFbK0Pk3mtrngbcep,https://api.spotify.com/v1/tracks/2KeeXSFbK0Pk3mtrngbcep,https://api.spotify.com/v1/audio-analysis/2KeeXSFbK0Pk3mtrngbcep,179164,4
Eminem,Lucky You (feat. Joyner Lucas),"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,audio_features,60SdxE8apGAxMiRrpbmLY0,spotify:track:60SdxE8apGAxMiRrpbmLY0,https://api.spotify.com/v1/tracks/60SdxE8apGAxMiRrpbmLY0,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,244679,4
Eric Church,Desperate Man,"['contemporary country', 'country', 'country road', 'modern country rock']",0.711,0.796,10,-5.87,1,0.0341,0.0716,0.0045,0.262,0.901,109.991,audio_features,1vHeu2j2MpfMqqvcXKLtic,spotify:track:1vHeu2j2MpfMqqvcXKLtic,https://api.spotify.com/v1/tracks/1vHeu2j2MpfMqqvcXKLtic,https://api.spotify.com/v1/audio-analysis/1vHeu2j2MpfMqqvcXKLtic,208733,4
Kip Moore,Last Shot,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",0.487,0.859,4,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037,audio_features,6viHvc13l9A6Ua6xugpeX6,spotify:track:6viHvc13l9A6Ua6xugpeX6,https://api.spotify.com/v1/tracks/6viHvc13l9A6Ua6xugpeX6,https://api.spotify.com/v1/audio-analysis/6viHvc13l9A6Ua6xugpeX6,228480,4
Chris Stapleton,Millionaire,['contemporary country'],0.602,0.463,10,-9.666,1,0.0279,0.165,0.00968,0.0975,0.454,142.635,audio_features,68JS5SFTnW5Yv9Vzw81Jf0,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/tracks/68JS5SFTnW5Yv9Vzw81Jf0,https://api.spotify.com/v1/audio-analysis/68JS5SFTnW5Yv9Vzw81Jf0,210133,4
Lady Gaga,I'll Never Love Again - Film Version,"['dance pop', 'pop']",0.451,0.34,7,-7.466,1,0.031,0.763,2.49e-06,0.135,0.221,110.502,audio_features,4A7EkKijzA4ryEoCRWJzdG,spotify:track:4A7EkKijzA4ryEoCRWJzdG,https://api.spotify.com/v1/tracks/4A7EkKijzA4ryEoCRWJzdG,https://api.spotify.com/v1/audio-analysis/4A7EkKijzA4ryEoCRWJzdG,281067,4
Trippie Redd,Toxic Waste,"['rap', 'trap music']",0.728,0.517,8,-11.404,1,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,audio_features,1SxagO9GK0UUeEYLmH8Pln,spotify:track:1SxagO9GK0UUeEYLmH8Pln,https://api.spotify.com/v1/tracks/1SxagO9GK0UUeEYLmH8Pln,https://api.spotify.com/v1/audio-analysis/1SxagO9GK0UUeEYLmH8Pln,173129,4
Ariana Grande,"thank u, next","['dance pop', 'pop', 'post-teen pop']",0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,audio_features,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,207320,4
Maroon 5,Girls Like You,['pop'],0.611,0.462,0,-7.054,1,0.0646,0.558,1.01e-06,0.131,0.377,59.635,audio_features,6OEHjJJvdkk1Ln0p0AZdyz,spotify:track:6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/tracks/6OEHjJJvdkk1Ln0p0AZdyz,https://api.spotify.com/v1/audio-analysis/6OEHjJJvdkk1Ln0p0AZdyz,215230,4
